x,y,count,cluster,z_min,z_max,z_mean,z_std,canopy_height,point_density,intensity_mean,intensity_std,row_id
770206.6300000001,6270759.18,1,106,0.9924578458384854,0.9924578458384854,0.9924578458384854,0.0,0.0,11.11111111111111,526.0,0.0,-2281020
770210.2300000001,6270759.18,5,109,0.7699999999999996,0.9606218312936052,0.8736850598903583,0.0727136966422851,0.1906218312936056,291.44382455326434,1144.6,155.55320633146718,-2281021
770210.53,6270759.18,5,109,0.8908631482105704,1.075150185807737,0.966604394939913,0.0759587721463782,0.1842870375971665,301.4620902257627,1068.6,128.24312847088532,-2281021
770210.8300000001,6270759.18,4,109,0.900385541050654,1.113671965427188,1.0195897464119743,0.0984233415987709,0.213286424376534,208.37915293653484,958.5,271.918492689752,-2281021
770211.1300000001,6270759.18,4,109,0.827932120179689,0.8967107347949339,0.8704307701823397,0.0296202938090801,0.0687786146152449,646.1956916851483,959.75,83.74315892457524,-2281021
770211.4300000002,6270759.18,1,109,1.1077925807289075,1.1077925807289075,1.1077925807289075,0.0,0.0,11.11111111111111,185.0,0.0,-2281021
770214.7300000001,6270759.18,2,112,0.8659994927610271,0.8768709412915214,0.8714352170262742,0.0076872749772331,0.0108714485304943,2044.090275540464,581.5,303.3488091290289,-2281022
770215.03,6270759.18,4,112,0.5803994956579954,0.9727073514679024,0.8220278247601636,0.1880327959819325,0.3923078558099071,113.28971313279033,885.25,279.6001609441597,-2281022
770215.3300000001,6270759.18,5,112,0.8572329183173562,1.043203917101298,0.9559387622230504,0.072903643605175,0.1859709987839419,298.73236106076456,1158.2,119.51025060638104,-2281022
770215.6300000001,6270759.18,4,112,0.878637950138212,1.0951009709243005,0.9607682995191044,0.0973773146615719,0.2164630207860884,205.32118734666008,1151.25,212.8495164821068,-2281022
770215.9300000002,6270759.18,3,112,0.8306859279758187,1.1455592614948902,0.9762487971586205,0.1587742587670711,0.3148733335190714,105.86267487562384,823.6666666666666,85.04900548115381,-2281022
770219.2300000001,6270759.18,2,114,1.0073405985347703,1.130943952539038,1.0691422755369042,0.0874007697938191,0.1236033540042678,179.78656324694012,719.0,352.13917703090067,-2281023
770219.53,6270759.18,3,114,0.8394905833893729,1.076739559450571,0.9833570214791972,0.1264248286093321,0.2372489760611982,140.49937701200037,877.3333333333334,142.59149109723668,-2281023
770219.8300000001,6270759.18,4,114,0.9593689159077092,1.0242126889204195,0.9929215109200888,0.0273219487074685,0.0648437730127104,685.4080566183676,759.75,241.46134956413488,-2281023
770220.1300000001,6270759.18,3,114,0.8156545473112118,1.0548417019888596,0.9230120130980992,0.121456951297287,0.2391871546776478,139.3608840669417,670.0,200.11996402158383,-2281023
770128.6300000001,6270759.48,2,68,0.7852576356869321,0.9075555300036192,0.8464065828452756,0.0864776703961651,0.122297894316687,181.7056814132743,460.5,14.849242404917495,-2281004
770128.93,6270759.48,3,68,1.00912250796042,1.1472182276141751,1.070062138105899,0.0704616002683097,0.1380957196537551,241.378468622412,872.3333333333334,281.8941881865132,-2281004
770129.23,6270759.48,1,68,0.92262975174072,0.92262975174072,0.92262975174072,0.0,0.0,11.11111111111111,1216.0,0.0,-2281004
770129.53,6270759.48,1,68,0.7015123911713044,0.7015123911713044,0.7015123911713044,0.0,0.0,11.11111111111111,1112.0,0.0,-2281004
770132.53,6270759.48,1,66,0.972188015814898,0.972188015814898,0.972188015814898,0.0,0.0,11.11111111111111,513.0,0.0,-2281005
770132.8300000001,6270759.48,4,66,0.8293675394896036,1.159187464995494,1.0428226499682696,0.1473908899154849,0.3298199255058902,134.7536670996268,969.75,102.97046502112472,-2281005
770133.1300000001,6270759.48,5,66,0.8199919695910509,1.0707840001854612,0.9340726708401,0.1081925237800681,0.2507920305944102,221.52041842749767,1118.6,133.73593383978744,-2281005
770133.43,6270759.48,5,66,0.9010063495199452,1.0312540144941105,0.9565356149327474,0.0556099356146801,0.1302476649741653,426.53782366520767,1169.4,104.94665311480874,-2281005
770133.73,6270759.48,7,66,1.0020414242961495,1.203270841926572,1.0940353811848915,0.0665334305774913,0.2012294176304223,386.5129596539624,1127.0,172.78888853164142,-2281005
770134.03,6270759.48,1,66,1.0081327681082932,1.0081327681082932,1.0081327681082932,0.0,0.0,11.11111111111111,956.0,0.0,-2281005
770134.3300000001,6270759.48,4,66,0.8492828890574975,1.0002859020385555,0.9288135542193074,0.0782723703526817,0.1510030129810582,294.3281962858552,809.0,130.50415063641972,-2281005
770134.6300000001,6270759.48,2,66,0.948682800865278,0.9888351349336792,0.9687589678994786,0.0283919877002342,0.0401523340684013,553.4478315598203,321.5,33.23401871576773,-2281005
770137.6300000001,6270759.48,5,94,0.6766773564137543,1.2290474137023173,1.0629885834868318,0.2275703914803068,0.552370057288563,100.5766964057808,674.6,236.88668176999735,-2281006
770137.93,6270759.48,1,94,1.006670717335763,1.006670717335763,1.006670717335763,0.0,0.0,11.11111111111111,1019.0,0.0,-2281006
770138.2300000001,6270759.48,4,94,0.8617811092912602,0.9464513936768232,0.911033278286464,0.0361494688821794,0.0846702843855631,524.9119542584474,967.25,234.76282357590893,-2281006
770138.53,6270759.48,3,94,0.8496162901351632,0.8763623562449672,0.8649215430524757,0.0137854428248635,0.026746066109804,1246.2891999326473,1037.6666666666667,198.15482162524663,-2281006
770138.8300000001,6270759.48,6,94,0.7845223735240561,0.958772579984938,0.8682103126045564,0.0642537032042191,0.1742502064608819,382.59160789937374,1169.1666666666667,144.965398170276,-2281006
770139.1300000001,6270759.48,4,94,0.7613329057053928,0.9427195178364788,0.8371207566848375,0.0766718592472348,0.1813866121310861,245.02604642246112,930.75,191.97113498301425,-2281006
770141.53,6270759.48,1,100,0.9790278794933328,0.9790278794933328,0.9790278794933328,0.0,0.0,11.11111111111111,221.0,0.0,-2281007
770141.8300000001,6270759.48,1,100,1.1145031264272864,1.1145031264272864,1.1145031264272864,0.0,0.0,11.11111111111111,731.0,0.0,-2281007
770142.1300000001,6270759.48,1,100,1.01902257030567,1.01902257030567,1.01902257030567,0.0,0.0,11.11111111111111,550.0,0.0,-2281007
770142.43,6270759.48,6,100,0.8328678850665066,0.9798420656455678,0.8751239233065302,0.0555006286505326,0.1469741805790612,453.5944096031544,893.5,195.03717594345957,-2281007
770142.7300000001,6270759.48,4,100,0.6536316060355034,1.0053721313089898,0.859277334499527,0.1498121720564676,0.3517405252734864,126.35576867319412,1120.75,163.1162673269183,-2281007
770143.03,6270759.48,5,100,0.8353379737564302,0.935146040926421,0.8815217533200125,0.0421762061724685,0.0998080671699908,556.6238995584857,1120.4,100.9693022655896,-2281007
770143.3300000001,6270759.48,5,100,0.8375405765186636,1.125279556943016,0.922908956502776,0.1183949333406114,0.2877389804243524,193.0762230185955,870.4,352.71915173406734,-2281007
770143.93,6270759.48,3,100,0.9809386763245902,1.1863892859266123,1.0845623534648687,0.1027370890430544,0.2054506096020221,162.24499600124457,336.0,94.77868958790262,-2281007
770144.2300000001,6270759.48,1,100,1.1922500407706442,1.1922500407706442,1.1922500407706442,0.0,0.0,11.11111111111111,470.0,0.0,-2281007
770146.93,6270759.48,3,110,0.8805744643470277,1.1143990622116098,0.9794643698863968,0.1210078742580873,0.2338245978645821,142.55700057971703,649.6666666666666,31.18225991382493,-2281008
770147.2300000001,6270759.48,3,110,0.7501266770320765,0.7919167900506769,0.7744650207054807,0.0217295206116081,0.0417901130186004,797.6368314318009,1107.3333333333333,150.5135652801213,-2281008
770147.53,6270759.48,6,110,0.7245588063588242,1.0615032507950115,0.9027024506821216,0.1149035378657665,0.3369444444361873,197.85655400319988,1177.6666666666667,98.82644720249064,-2281008
770147.8300000001,6270759.48,4,110,0.6740930288744442,0.9036019293096808,0.8155031772995995,0.1007502297858001,0.2295089004352366,193.65019988401664,1013.0,109.90602045990624,-2281008
770148.1300000001,6270759.48,4,110,0.705185577437109,0.8893230481970598,0.7737723251208379,0.0799436018970436,0.1841374707599508,241.365563787851,1114.5,156.58118235173302,-2281008
770148.43,6270759.48,4,110,0.761625939439293,0.8720900596438375,0.8307486295053679,0.0494407892474703,0.1104641202045444,402.3428092501661,1150.25,83.64757418279784,-2281008
770148.7300000001,6270759.48,3,110,0.9250738045037644,1.0260503248676036,0.9876595307201408,0.0546636119330009,0.1009765203638393,330.1097444557055,791.0,186.83950331768708,-2281008
770149.03,6270759.48,1,110,0.9909125247083664,0.9909125247083664,0.9909125247083664,0.0,0.0,11.11111111111111,469.0,0.0,-2281008
770151.7300000001,6270759.48,1,78,1.1946119746213952,1.1946119746213952,1.1946119746213952,0.0,0.0,11.11111111111111,496.0,0.0,-2281009
770152.03,6270759.48,4,78,0.7700000000000005,1.0259073698525327,0.950729027842978,0.1221528930477264,0.2559073698525322,173.6739526886457,1132.25,169.20672760462767,-2281009
770152.3300000001,6270759.48,6,78,0.7899182783549463,0.9875120893567066,0.9191002171306244,0.0789132367616559,0.1975938110017603,337.392483745722,1088.6666666666667,195.9435292799093,-2281009
770152.6300000001,6270759.48,2,78,0.8958463943447725,0.9485011195889604,0.9221737569668664,0.0372325132816796,0.0526547252441877,422.0366191099855,1022.0,205.0609665440988,-2281009
770152.93,6270759.48,4,78,0.831654266612226,0.9423765711258484,0.8938805948810316,0.0558687688662021,0.1107223045136223,401.4046188767358,1181.75,89.5148963394734,-2281009
770156.8300000001,6270759.48,1,97,0.8909002375507642,0.8909002375507642,0.8909002375507642,0.0,0.0,11.11111111111111,945.0,0.0,-2281010
770157.1300000001,6270759.48,5,97,0.6404579442966165,0.9392652555996754,0.7795331735883387,0.1086463280009125,0.2988073113030589,185.9243514266273,991.2,154.65510014221968,-2281010
770157.43,6270759.48,5,97,0.8522891074931911,0.9347140334252622,0.8860843531241249,0.0379636776926487,0.082424925932071,674.0140185426507,1083.4,106.23935240766482,-2281010
