x,y,count,cluster,z_min,z_max,z_mean,z_std,canopy_height,point_density,intensity_mean,intensity_std
770150.2300000001,6270754.98,7,,6.11,6.3,6.1899999999999995,0.07348469228349552,0.1899999999999995,409.3567251461999,nan,nan
770150.53,6270754.98,2,,6.29,6.3,6.295,0.007071067811865324,0.009999999999999787,2222.2222222222695,nan,nan
770150.8300000001,6270754.98,5,,6.3,6.43,6.372,0.06220932405998342,0.1299999999999999,427.3504273504277,nan,nan
770155.03,6270754.98,1,,5.97,5.97,5.97,0.0,0.0,11.11111111111111,nan,nan
770155.3300000001,6270754.98,5,,6.03,6.31,6.196,0.12501999840025577,0.27999999999999936,198.4126984126989,nan,nan
770159.2300000001,6270754.98,1,,6.32,6.32,6.32,0.0,0.0,11.11111111111111,nan,nan
770159.53,6270754.98,5,,6.15,6.37,6.28,0.09219544457292891,0.21999999999999975,252.52525252525282,nan,nan
770159.8300000001,6270754.98,4,,6.4,6.46,6.4275,0.027537852736430286,0.05999999999999961,740.7407407407455,nan,nan
770160.1300000001,6270754.98,1,,6.34,6.34,6.34,0.0,0.0,11.11111111111111,nan,nan
770160.43,6270754.98,4,,6.27,6.55,6.422499999999999,0.13047988350699846,0.28000000000000025,158.7301587301586,nan,nan
770160.7300000001,6270754.98,1,,6.63,6.63,6.63,0.0,0.0,11.11111111111111,nan,nan
770164.3300000001,6270754.98,2,,6.41,6.47,6.4399999999999995,0.04242640687119289,0.05999999999999961,370.37037037037277,nan,nan
770164.6300000001,6270754.98,3,,6.42,6.51,6.4799999999999995,0.051961524227066305,0.08999999999999986,370.37037037037095,nan,nan
770164.93,6270754.98,5,,6.37,6.63,6.516,0.09449867723941958,0.2599999999999998,213.67521367521385,nan,nan
770165.2300000001,6270754.98,3,,6.53,6.61,6.5633333333333335,0.041633319989322765,0.08000000000000007,416.66666666666634,nan,nan
770165.53,6270754.98,2,,6.33,6.64,6.484999999999999,0.21920310216782915,0.3099999999999996,71.68458781362017,nan,nan
770165.8300000001,6270754.98,2,,6.24,6.27,6.255,0.021213203435595972,0.02999999999999936,740.7407407407566,nan,nan
770169.1300000001,6270754.98,4,,6.49,6.88,6.68,0.21400934559032692,0.3899999999999997,113.96011396011406,nan,nan
770169.43,6270754.98,5,,6.69,6.91,6.814,0.08792041856133286,0.21999999999999975,252.52525252525282,nan,nan
770169.7300000001,6270754.98,4,,6.71,6.84,6.78,0.06055300708195004,0.1299999999999999,341.8803418803422,nan,nan
770170.03,6270754.98,3,,6.64,6.9,6.81,0.1473091986265623,0.2600000000000007,128.2051282051279,nan,nan
770170.3300000001,6270754.98,3,,6.55,6.73,6.666666666666667,0.10115993936995664,0.1800000000000006,185.18518518518457,nan,nan
770173.3300000001,6270754.98,1,,6.82,6.82,6.82,0.0,0.0,11.11111111111111,nan,nan
770173.6300000001,6270754.98,2,,6.81,6.87,6.84,0.0424264068711932,0.0600000000000005,370.3703703703673,nan,nan
770173.93,6270754.98,3,,6.8,6.85,6.829999999999999,0.026457513110645762,0.04999999999999982,666.666666666669,nan,nan
770174.2300000001,6270754.98,4,,6.56,6.82,6.725,0.11818065267490574,0.2600000000000007,170.9401709401705,nan,nan
770174.53,6270754.98,4,,6.67,6.85,6.7299999999999995,0.08286535263104043,0.17999999999999972,246.91358024691397,nan,nan
770174.8300000001,6270754.98,1,,6.92,6.92,6.92,0.0,0.0,11.11111111111111,nan,nan
770178.43,6270754.98,3,,6.72,6.8,6.773333333333333,0.046188021535170036,0.08000000000000007,416.66666666666634,nan,nan
770178.7300000001,6270754.98,2,,6.73,6.75,6.74,0.014142135623730649,0.019999999999999574,1111.1111111111347,nan,nan
770179.03,6270754.98,4,,6.64,6.8,6.7425,0.07135591542869238,0.16000000000000014,277.77777777777754,nan,nan
770179.3300000001,6270754.98,5,,6.7,6.99,6.8180000000000005,0.10848963084092429,0.29000000000000004,191.57088122605361,nan,nan
770179.6300000001,6270754.98,3,,6.78,6.98,6.91,0.11269427669584636,0.20000000000000018,166.66666666666652,nan,nan
770179.93,6270754.98,2,,6.69,6.93,6.8100000000000005,0.16970562748477125,0.23999999999999932,92.59259259259285,nan,nan
770182.6300000001,6270754.98,1,,6.82,6.82,6.82,0.0,0.0,11.11111111111111,nan,nan
770182.93,6270754.98,1,,7.15,7.15,7.15,0.0,0.0,11.11111111111111,nan,nan
770183.2300000001,6270754.98,3,,7.02,7.34,7.13,0.1819340539866025,0.3200000000000003,104.16666666666659,nan,nan
770187.7300000001,6270754.98,1,,7.34,7.34,7.34,0.0,0.0,11.11111111111111,nan,nan
770188.3300000001,6270754.98,5,,6.83,7.33,7.151999999999999,0.20717142660125681,0.5,111.11111111111111,nan,nan
770188.6300000001,6270754.98,5,,7.06,7.35,7.184,0.1101362792180666,0.29000000000000004,191.57088122605361,nan,nan
770188.93,6270754.98,5,,6.94,7.21,7.044,0.10737783756436907,0.2699999999999996,205.76131687242832,nan,nan
770189.2300000001,6270754.98,1,,6.92,6.92,6.92,0.0,0.0,11.11111111111111,nan,nan
770192.53,6270754.98,1,,7.11,7.11,7.11,0.0,0.0,11.11111111111111,nan,nan
770192.8300000001,6270754.98,3,,6.89,7.01,6.966666666666666,0.06658328118479402,0.1200000000000001,277.77777777777754,nan,nan
770193.1300000001,6270754.98,2,,6.95,7.31,7.13,0.2545584412271567,0.35999999999999943,61.72839506172849,nan,nan
770193.43,6270754.98,6,,7.25,7.29,7.27,0.016733200530681544,0.040000000000000036,1666.6666666666654,nan,nan
770193.7300000001,6270754.98,5,,7.22,7.52,7.336,0.12116104984688753,0.2999999999999998,185.1851851851853,nan,nan
770194.03,6270754.98,3,,7.0,7.22,7.096666666666667,0.11239810200058227,0.21999999999999975,151.5151515151517,nan,nan
770197.3300000001,6270754.98,1,,7.34,7.34,7.34,0.0,0.0,11.11111111111111,nan,nan
770197.6300000001,6270754.98,1,,7.19,7.19,7.19,0.0,0.0,11.11111111111111,nan,nan
770197.9300000002,6270754.98,3,,7.12,7.39,7.286666666666666,0.14571661996262908,0.2699999999999996,123.456790123457,nan,nan
770198.2300000001,6270754.98,3,,7.42,7.44,7.433333333333334,0.011547005383792655,0.020000000000000462,1666.666666666628,nan,nan
770198.53,6270754.98,4,,7.29,7.42,7.355,0.05322906474223776,0.1299999999999999,341.8803418803422,nan,nan
770198.8300000001,6270754.98,3,,7.22,7.55,7.396666666666666,0.1662327685305556,0.33000000000000007,101.010101010101,nan,nan
770199.1300000001,6270754.98,1,,7.45,7.45,7.45,0.0,0.0,11.11111111111111,nan,nan
770202.1300000001,6270754.98,2,,7.33,7.39,7.359999999999999,0.042426406871192264,0.05999999999999961,370.37037037037277,nan,nan
770202.4300000002,6270754.98,2,,7.14,7.55,7.345,0.28991378028648457,0.41000000000000014,54.20054200542004,nan,nan
770202.7300000001,6270754.98,2,,7.37,7.42,7.395,0.03535533905932756,0.04999999999999982,444.444444444446,nan,nan
770203.03,6270754.98,3,,7.27,7.46,7.390000000000001,0.10440306508910546,0.1900000000000004,175.4385964912277,nan,nan
770203.3300000001,6270754.98,4,,7.46,7.71,7.545,0.11269427669584649,0.25,177.77777777777777,nan,nan
770203.6300000001,6270754.98,3,,7.35,7.83,7.526666666666666,0.2638812864401971,0.4800000000000004,69.44444444444439,nan,nan
770203.9300000002,6270754.98,2,,7.67,7.81,7.74,0.09899494936611673,0.13999999999999968,158.7301587301591,nan,nan
770206.9300000002,6270754.98,2,,7.42,7.59,7.505,0.12020815280171303,0.16999999999999993,130.7189542483661,nan,nan
770207.2300000001,6270754.98,1,,7.8,7.8,7.8,0.0,0.0,11.11111111111111,nan,nan
770207.53,6270754.98,5,,7.55,7.86,7.678,0.12637246535539282,0.3100000000000005,179.2114695340499,nan,nan
770207.8300000001,6270754.98,5,,7.46,7.59,7.545999999999999,0.050299105359837226,0.1299999999999999,427.3504273504277,nan,nan
770208.1300000001,6270754.98,3,,7.56,7.62,7.586666666666666,0.030550504633038985,0.0600000000000005,555.555555555551,nan,nan
770212.03,6270754.98,2,,7.88,7.96,7.92,0.05656854249492385,0.08000000000000007,277.77777777777754,nan,nan
770212.3300000001,6270754.98,9,,7.44,8.06,7.826666666666666,0.22169799277395344,0.6200000000000001,161.29032258064512,nan,nan
770212.6300000001,6270754.98,5,,7.79,7.97,7.894,0.07956129712366422,0.17999999999999972,308.64197530864243,nan,nan
770212.9300000002,6270754.98,3,,7.74,7.92,7.833333333333333,0.09018499505645775,0.17999999999999972,185.18518518518547,nan,nan
770213.2300000001,6270754.98,4,,7.73,7.93,7.83,0.08205689083394083,0.1999999999999993,222.222222222223,nan,nan
770216.53,6270754.98,2,,7.81,7.84,7.824999999999999,0.021213203435596916,0.03000000000000025,740.7407407407346,nan,nan
770216.8300000001,6270754.98,5,,7.53,7.91,7.766,0.1484250652686397,0.3799999999999999,146.1988304093568,nan,nan
770217.1300000001,6270754.98,4,,7.85,7.88,7.865,0.012909944487357954,0.03000000000000025,1481.4814814814692,nan,nan
770217.4300000002,6270754.98,4,,7.93,8.07,8.02,0.06164414002968996,0.14000000000000057,317.4603174603162,nan,nan
770217.7300000001,6270754.98,1,,8.23,8.23,8.23,0.0,0.0,11.11111111111111,nan,nan
770126.23,6270755.279999999,1,,5.68,5.68,5.68,0.0,0.0,11.11111111111111,nan,nan
770129.8300000001,6270755.279999999,4,,5.72,5.92,5.82,0.08164965809277273,0.20000000000000018,222.22222222222203,nan,nan
770130.1300000001,6270755.279999999,1,,5.7,5.7,5.7,0.0,0.0,11.11111111111111,nan,nan
770130.43,6270755.279999999,5,,5.6,5.75,5.688000000000001,0.054954526656136496,0.15000000000000036,370.3703703703695,nan,nan
770130.73,6270755.279999999,6,,5.66,5.87,5.778333333333333,0.07652886165798302,0.20999999999999996,317.4603174603175,nan,nan
770131.03,6270755.279999999,4,,5.45,5.95,5.6925,0.2062967118820204,0.5,88.88888888888889,nan,nan
770131.3300000001,6270755.279999999,3,,5.79,5.88,5.836666666666666,0.04509249752822931,0.08999999999999986,370.37037037037095,nan,nan
770134.6300000001,6270755.279999999,2,,5.9,6.15,6.025,0.1767766952966369,0.25,88.88888888888889,nan,nan
770134.93,6270755.279999999,3,,6.03,6.28,6.1499999999999995,0.1252996408614167,0.25,133.33333333333334,nan,nan
770135.23,6270755.279999999,7,,5.66,6.3,5.95,0.21158134763411154,0.6399999999999997,121.52777777777784,nan,nan
770135.53,6270755.279999999,3,,5.82,5.97,5.896666666666667,0.07505553499465133,0.14999999999999947,222.22222222222302,nan,nan
770135.8300000001,6270755.279999999,4,,5.43,6.19,5.785,0.3242941051987639,0.7600000000000007,58.47953216374264,nan,nan
770136.1300000001,6270755.279999999,2,,5.98,6.08,6.03,0.0707106781186545,0.09999999999999964,222.222222222223,nan,nan
770139.43,6270755.279999999,1,,5.92,5.92,5.92,0.0,0.0,11.11111111111111,nan,nan
770139.7300000001,6270755.279999999,4,,5.77,6.04,5.9425,0.1195477589361954,0.27000000000000046,164.6090534979421,nan,nan
770140.03,6270755.279999999,4,,5.81,6.17,6.0175,0.1817278184538623,0.3600000000000003,123.45679012345668,nan,nan
770140.3300000001,6270755.279999999,4,,6.01,6.2,6.109999999999999,0.07874007874011842,0.1900000000000004,233.91812865497027,nan,nan
770140.6300000001,6270755.279999999,4,,5.94,6.17,6.035,0.11445523142259557,0.22999999999999954,193.2367149758458,nan,nan
770140.93,6270755.279999999,4,,5.86,6.15,5.945,0.13771952173409072,0.29000000000000004,153.2567049808429,nan,nan
770141.2300000001,6270755.279999999,1,,6.05,6.05,6.05,0.0,0.0,11.11111111111111,nan,nan
770144.8300000001,6270755.279999999,2,,5.89,6.01,5.949999999999999,0.08485281374238547,0.1200000000000001,185.18518518518502,nan,nan
770145.1300000001,6270755.279999999,4,,5.84,5.96,5.915,0.052599112793531425,0.1200000000000001,370.37037037037004,nan,nan
770145.43,6270755.279999999,3,,5.87,5.99,5.920000000000001,0.06244997998398392,0.1200000000000001,277.77777777777754,nan,nan
770145.7300000001,6270755.279999999,3,,5.94,6.11,6.043333333333334,0.09073771725877453,0.16999999999999993,196.07843137254912,nan,nan
770149.03,6270755.279999999,1,,6.34,6.34,6.34,0.0,0.0,11.11111111111111,nan,nan
770149.3300000001,6270755.279999999,3,,6.17,6.47,6.346666666666667,0.1569500982265807,0.2999999999999998,111.11111111111119,nan,nan
770149.6300000001,6270755.279999999,6,,6.17,6.32,6.273333333333333,0.0662319157707724,0.15000000000000036,444.44444444444343,nan,nan
770149.93,6270755.279999999,4,,6.13,6.23,6.195,0.04509249752822906,0.10000000000000053,444.44444444444207,nan,nan
770150.2300000001,6270755.279999999,1,,6.18,6.18,6.18,0.0,0.0,11.11111111111111,nan,nan
770150.53,6270755.279999999,3,,6.04,6.56,6.3066666666666675,0.2602562839459083,0.5199999999999996,64.10256410256416,nan,nan
770150.8300000001,6270755.279999999,2,,6.38,6.41,6.395,0.021213203435596288,0.03000000000000025,740.7407407407346,nan,nan
770154.7300000001,6270755.279999999,1,,6.12,6.12,6.12,0.0,0.0,11.11111111111111,nan,nan
770155.03,6270755.279999999,5,,6.1,6.37,6.206,0.11326958991715332,0.27000000000000046,205.76131687242764,nan,nan
770155.3300000001,6270755.279999999,3,,6.32,6.43,6.376666666666666,0.05507570547286029,0.10999999999999943,303.0303030303046,nan,nan
770155.6300000001,6270755.279999999,4,,6.08,6.3,6.1925,0.11354147553500739,0.21999999999999975,202.02020202020225,nan,nan
770158.3300000001,6270755.279999999,1,,6.64,6.64,6.64,0.0,0.0,11.11111111111111,nan,nan
770158.6300000001,6270755.279999999,1,,6.54,6.54,6.54,0.0,0.0,11.11111111111111,nan,nan
770158.93,6270755.279999999,4,,6.19,6.44,6.3475,0.10996211468804479,0.25,177.77777777777777,nan,nan
770159.2300000001,6270755.279999999,8,,6.16,6.5,6.3775,0.12406795373043407,0.33999999999999986,261.4379084967322,nan,nan
770159.53,6270755.279999999,3,,6.37,6.4,6.390000000000001,0.017320508075688915,0.03000000000000025,1111.111111111102,nan,nan
770159.8300000001,6270755.279999999,5,,6.15,6.57,6.4159999999999995,0.1578923684032892,0.41999999999999993,132.2751322751323,nan,nan
770160.1300000001,6270755.279999999,1,,6.59,6.59,6.59,0.0,0.0,11.11111111111111,nan,nan
770163.43,6270755.279999999,1,,6.24,6.24,6.24,0.0,0.0,11.11111111111111,nan,nan
770163.7300000001,6270755.279999999,2,,6.36,6.4,6.380000000000001,0.028284271247461613,0.040000000000000036,555.5555555555551,nan,nan
770164.03,6270755.279999999,4,,6.34,6.5,6.452500000000001,0.07544313531837529,0.16000000000000014,277.77777777777754,nan,nan
770164.3300000001,6270755.279999999,5,,6.53,6.6,6.566,0.032863353450309725,0.0699999999999994,793.6507936508006,nan,nan
770164.6300000001,6270755.279999999,6,,6.42,6.59,6.521666666666667,0.05741660619251769,0.16999999999999993,392.15686274509824,nan,nan
770164.93,6270755.279999999,2,,6.41,6.59,6.5,0.12727922061357835,0.17999999999999972,123.45679012345698,nan,nan
770165.2300000001,6270755.279999999,1,,6.67,6.67,6.67,0.0,0.0,11.11111111111111,nan,nan
770168.53,6270755.279999999,2,,6.68,6.73,6.705,0.03535533905932788,0.05000000000000071,444.44444444443815,nan,nan
770168.8300000001,6270755.279999999,5,,6.72,6.83,6.776000000000001,0.04878524367060201,0.11000000000000032,505.0505050505036,nan,nan
770169.1300000001,6270755.279999999,4,,6.52,6.91,6.7675,0.18246004128758384,0.39000000000000057,113.9601139601138,nan,nan
770169.43,6270755.279999999,3,,6.54,6.98,6.733333333333333,0.22479620400116487,0.4400000000000004,75.7575757575757,nan,nan
770169.7300000001,6270755.279999999,5,,6.63,7.04,6.736,0.17096783323186854,0.41000000000000014,135.5013550135501,nan,nan
770173.03,6270755.279999999,1,,6.68,6.68,6.68,0.0,0.0,11.11111111111111,nan,nan
770173.3300000001,6270755.279999999,2,,6.49,6.92,6.705,0.30405591591021525,0.4299999999999997,51.67958656330753,nan,nan
770173.6300000001,6270755.279999999,5,,6.79,6.96,6.884,0.06107372593840981,0.16999999999999993,326.7973856209152,nan,nan
770173.93,6270755.279999999,7,,6.78,6.99,6.855714285714286,0.07138093649734573,0.20999999999999996,370.37037037037044,nan,nan
770174.2300000001,6270755.279999999,1,,6.74,6.74,6.74,0.0,0.0,11.11111111111111,nan,nan
770174.53,6270755.279999999,1,,6.71,6.71,6.71,0.0,0.0,11.11111111111111,nan,nan
770178.43,6270755.279999999,2,,6.7,6.77,6.734999999999999,0.049497474683058214,0.0699999999999994,317.4603174603202,nan,nan
770178.7300000001,6270755.279999999,5,,6.75,6.91,6.836,0.05983310120660645,0.16000000000000014,347.22222222222194,nan,nan
770179.03,6270755.279999999,1,,6.87,6.87,6.87,0.0,0.0,11.11111111111111,nan,nan
770179.3300000001,6270755.279999999,1,,6.88,6.88,6.88,0.0,0.0,11.11111111111111,nan,nan
770179.93,6270755.279999999,1,,6.93,6.93,6.93,0.0,0.0,11.11111111111111,nan,nan
770182.6300000001,6270755.279999999,1,,6.79,6.79,6.79,0.0,0.0,11.11111111111111,nan,nan
770182.93,6270755.279999999,3,,6.93,7.1,7.036666666666666,0.09291573243177581,0.16999999999999993,196.07843137254912,nan,nan
770183.2300000001,6270755.279999999,4,,7.0,7.1,7.055,0.04434711565216682,0.09999999999999964,444.444444444446,nan,nan
770183.53,6270755.279999999,1,,7.0,7.0,7.0,0.0,0.0,11.11111111111111,nan,nan
770187.43,6270755.279999999,1,,7.25,7.25,7.25,0.0,0.0,11.11111111111111,nan,nan
770187.7300000001,6270755.279999999,2,,7.19,7.24,7.215,0.03535533905932694,0.04999999999999982,444.444444444446,nan,nan
770188.03,6270755.279999999,4,,7.03,7.26,7.1625,0.0963932916061414,0.22999999999999954,193.2367149758458,nan,nan
770188.3300000001,6270755.279999999,6,,6.99,7.25,7.146666666666667,0.09395034149308178,0.2599999999999998,256.41025641025664,nan,nan
770188.6300000001,6270755.279999999,3,,7.0,7.38,7.213333333333334,0.19425069712444656,0.3799999999999999,87.71929824561407,nan,nan
770191.93,6270755.279999999,1,,7.43,7.43,7.43,0.0,0.0,11.11111111111111,nan,nan
770192.2300000001,6270755.279999999,2,,7.26,7.29,7.275,0.021213203435596916,0.03000000000000025,740.7407407407346,nan,nan
770192.53,6270755.279999999,4,,7.03,7.21,7.155,0.08386497083606088,0.17999999999999972,246.91358024691397,nan,nan
770192.8300000001,6270755.279999999,3,,7.22,7.26,7.236666666666667,0.02081665999466156,0.040000000000000036,833.3333333333327,nan,nan
770193.1300000001,6270755.279999999,5,,7.24,7.33,7.2780000000000005,0.03346640106136299,0.08999999999999986,617.2839506172849,nan,nan
770193.43,6270755.279999999,5,,7.22,7.5,7.345999999999999,0.11588787684654547,0.28000000000000025,198.41269841269823,nan,nan
770197.03,6270755.279999999,1,,7.0,7.0,7.0,0.0,0.0,11.11111111111111,nan,nan
770197.3300000001,6270755.279999999,3,,7.19,7.32,7.276666666666667,0.07505553499465142,0.1299999999999999,256.41025641025664,nan,nan
770197.6300000001,6270755.279999999,4,,7.13,7.36,7.26,0.09763879010584563,0.23000000000000043,193.23671497584505,nan,nan
770197.9300000002,6270755.279999999,4,,7.27,7.37,7.32,0.04163331998932305,0.10000000000000053,444.44444444444207,nan,nan
770201.8300000001,6270755.279999999,1,,7.64,7.64,7.64,0.0,0.0,11.11111111111111,nan,nan
770202.1300000001,6270755.279999999,4,,7.43,7.57,7.515,0.06454972243679043,0.14000000000000057,317.4603174603162,nan,nan
770202.4300000002,6270755.279999999,7,,7.11,7.56,7.405714285714287,0.1968804326536916,0.4499999999999993,172.8395061728398,nan,nan
770202.7300000001,6270755.279999999,3,,7.37,7.43,7.396666666666666,0.030550504633038572,0.05999999999999961,555.5555555555592,nan,nan
770203.03,6270755.279999999,3,,7.37,7.54,7.426666666666667,0.09814954576223633,0.16999999999999993,196.07843137254912,nan,nan
770203.3300000001,6270755.279999999,1,,7.53,7.53,7.53,0.0,0.0,11.11111111111111,nan,nan
770206.6300000001,6270755.279999999,6,,7.18,7.63,7.435,0.17108477430794397,0.4500000000000002,148.1481481481481,nan,nan
770206.9300000002,6270755.279999999,6,,7.51,7.6,7.5683333333333325,0.031885210782848325,0.08999999999999986,740.7407407407419,nan,nan
770207.2300000001,6270755.279999999,5,,7.47,7.64,7.556,0.06580273550544824,0.16999999999999993,326.7973856209152,nan,nan
770207.53,6270755.279999999,2,,7.57,7.63,7.6,0.042426406871192264,0.05999999999999961,370.37037037037277,nan,nan
770207.8300000001,6270755.279999999,6,,7.36,7.84,7.616666666666667,0.19825908974537967,0.47999999999999954,138.88888888888903,nan,nan
770211.4300000002,6270755.279999999,3,,7.48,7.79,7.673333333333333,0.16862186493255663,0.3099999999999996,107.52688172043025,nan,nan
770211.7300000001,6270755.279999999,3,,7.42,7.92,7.646666666666666,0.25324559884296777,0.5,66.66666666666667,nan,nan
770212.03,6270755.279999999,5,,7.62,7.92,7.8180000000000005,0.11541230437002822,0.2999999999999998,185.1851851851853,nan,nan
770212.3300000001,6270755.279999999,2,,7.83,8.2,8.015,0.26162950903902266,0.3699999999999992,60.060060060060195,nan,nan
770212.6300000001,6270755.279999999,6,,7.67,8.01,7.805,0.11256109452204169,0.33999999999999986,196.07843137254912,nan,nan
770212.9300000002,6270755.279999999,1,,7.63,7.63,7.63,0.0,0.0,11.11111111111111,nan,nan
770215.9300000002,6270755.279999999,2,,7.76,7.81,7.785,0.03535533905932694,0.04999999999999982,444.444444444446,nan,nan
770216.2300000001,6270755.279999999,4,,7.65,7.74,7.695,0.03696845502136466,0.08999999999999986,493.82716049382793,nan,nan
770216.53,6270755.279999999,5,,7.57,7.8,7.69,0.09137833441248525,0.22999999999999954,241.54589371980725,nan,nan
770216.8300000001,6270755.279999999,3,,7.8,7.83,7.82,0.017320508075688915,0.03000000000000025,1111.111111111102,nan,nan
770217.1300000001,6270755.279999999,5,,7.82,8.02,7.909999999999999,0.07937253933193736,0.1999999999999993,277.77777777777874,nan,nan
770217.4300000002,6270755.279999999,3,,7.87,7.98,7.93,0.055677643628300126,0.11000000000000032,303.03030303030215,nan,nan
770129.23,6270755.58,1,,5.79,5.79,5.79,0.0,0.0,11.11111111111111,nan,nan
770129.53,6270755.58,2,,5.81,5.84,5.824999999999999,0.021213203435596288,0.03000000000000025,740.7407407407346,nan,nan
770129.8300000001,6270755.58,5,,5.45,5.85,5.712,0.1673917560694074,0.39999999999999947,138.88888888888908,nan,nan
770130.1300000001,6270755.58,4,,5.63,5.79,5.702500000000001,0.06601767440112767,0.16000000000000014,277.77777777777754,nan,nan
770130.43,6270755.58,5,,5.51,5.97,5.692,0.1690266251216058,0.45999999999999996,120.7729468599034,nan,nan
770130.73,6270755.58,4,,5.55,5.92,5.65,0.18055470085267758,0.3700000000000001,120.12012012012008,nan,nan
770131.03,6270755.58,1,,5.49,5.49,5.49,0.0,0.0,11.11111111111111,nan,nan
770134.03,6270755.58,1,,5.86,5.86,5.86,0.0,0.0,11.11111111111111,nan,nan
770134.3300000001,6270755.58,3,,5.62,6.0,5.84,0.19697715603592209,0.3799999999999999,87.71929824561407,nan,nan
770134.6300000001,6270755.58,4,,5.65,5.98,5.8475,0.14198004554631366,0.33000000000000007,134.68013468013467,nan,nan
770134.93,6270755.58,5,,5.88,5.99,5.944,0.04393176527297769,0.11000000000000032,505.0505050505036,nan,nan
770135.23,6270755.58,5,,5.64,6.04,5.898,0.15498387012847512,0.40000000000000036,138.88888888888877,nan,nan
770135.53,6270755.58,4,,5.88,6.21,6.0275,0.16780444968275832,0.33000000000000007,134.68013468013467,nan,nan
770135.8300000001,6270755.58,1,,6.14,6.14,6.14,0.0,0.0,11.11111111111111,nan,nan
770138.8300000001,6270755.58,1,,6.02,6.02,6.02,0.0,0.0,11.11111111111111,nan,nan
770139.1300000001,6270755.58,1,,6.11,6.11,6.11,0.0,0.0,11.11111111111111,nan,nan
770139.43,6270755.58,4,,6.04,6.12,6.0725,0.034034296427770304,0.08000000000000007,555.5555555555551,nan,nan
770139.7300000001,6270755.58,3,,6.06,6.09,6.073333333333333,0.015275252316519723,0.03000000000000025,1111.111111111102,nan,nan
770140.03,6270755.58,5,,5.98,6.19,6.12,0.08154753215150033,0.20999999999999996,264.5502645502646,nan,nan
770140.3300000001,6270755.58,2,,5.91,6.06,5.984999999999999,0.10606601717798207,0.14999999999999947,148.1481481481487,nan,nan
770140.6300000001,6270755.58,1,,5.83,5.83,5.83,0.0,0.0,11.11111111111111,nan,nan
770140.93,6270755.58,1,,6.16,6.16,6.16,0.0,0.0,11.11111111111111,nan,nan
770143.3300000001,6270755.58,1,,6.25,6.25,6.25,0.0,0.0,11.11111111111111,nan,nan
770143.93,6270755.58,1,,5.93,5.93,5.93,0.0,0.0,11.11111111111111,nan,nan
770144.53,6270755.58,1,,5.89,5.89,5.89,0.0,0.0,11.11111111111111,nan,nan
770144.8300000001,6270755.58,4,,5.95,6.06,6.0024999999999995,0.04573474244670752,0.10999999999999943,404.04040404040614,nan,nan
770145.1300000001,6270755.58,5,,5.87,6.07,5.9879999999999995,0.08497058314499194,0.20000000000000018,277.77777777777754,nan,nan
770145.43,6270755.58,5,,5.87,5.97,5.93,0.04242640687119262,0.09999999999999964,555.5555555555575,nan,nan
770145.7300000001,6270755.58,2,,5.97,6.17,6.07,0.14142135623730995,0.20000000000000018,111.11111111111101,nan,nan
770147.53,6270755.58,1,,6.61,6.61,6.61,0.0,0.0,11.11111111111111,nan,nan
770148.1300000001,6270755.58,1,,6.47,6.47,6.47,0.0,0.0,11.11111111111111,nan,nan
770148.7300000001,6270755.58,5,,6.05,6.3,6.1899999999999995,0.11247221879201963,0.25,222.22222222222223,nan,nan
770149.03,6270755.58,3,,6.1,6.32,6.243333333333333,0.12423096769056167,0.22000000000000064,151.51515151515108,nan,nan
770149.3300000001,6270755.58,4,,6.35,6.4,6.37,0.024494897427832407,0.05000000000000071,888.8888888888763,nan,nan
770149.6300000001,6270755.58,4,,6.23,6.44,6.365,0.09678154093971987,0.20999999999999996,211.64021164021167,nan,nan
770149.93,6270755.58,7,,6.2,6.36,6.282857142857144,0.06074928962939574,0.16000000000000014,486.1111111111107,nan,nan
770150.2300000001,6270755.58,2,,6.22,6.26,6.24,0.02828427124746224,0.040000000000000036,555.5555555555551,nan,nan
770152.93,6270755.58,1,,6.06,6.06,6.06,0.0,0.0,11.11111111111111,nan,nan
770153.2300000001,6270755.58,2,,6.03,6.22,6.125,0.1343502884254437,0.1899999999999995,116.95906432748568,nan,nan
770153.53,6270755.58,1,,6.04,6.04,6.04,0.0,0.0,11.11111111111111,nan,nan
770154.43,6270755.58,1,,6.37,6.37,6.37,0.0,0.0,11.11111111111111,nan,nan
770154.7300000001,6270755.58,1,,6.34,6.34,6.34,0.0,0.0,11.11111111111111,nan,nan
770155.3300000001,6270755.58,2,,6.11,6.19,6.15,0.05656854249492385,0.08000000000000007,277.77777777777754,nan,nan
770155.6300000001,6270755.58,2,,6.0,6.46,6.23,0.32526911934581154,0.45999999999999996,48.30917874396136,nan,nan
770158.3300000001,6270755.58,3,,6.17,6.53,6.41,0.20784609690826547,0.3600000000000003,92.59259259259252,nan,nan
770158.6300000001,6270755.58,2,,6.35,6.55,6.449999999999999,0.14142135623730995,0.20000000000000018,111.11111111111101,nan,nan
770158.93,6270755.58,6,,6.34,6.47,6.419999999999999,0.04335896677735769,0.1299999999999999,512.8205128205133,nan,nan
770159.2300000001,6270755.58,4,,6.43,6.66,6.52,0.10230672835481934,0.23000000000000043,193.23671497584505,nan,nan
770159.53,6270755.58,4,,6.18,6.53,6.395,0.15286159317064138,0.35000000000000053,126.98412698412679,nan,nan
770159.8300000001,6270755.58,2,,6.19,6.62,6.405,0.30405591591021525,0.4299999999999997,51.67958656330753,nan,nan
