row_id,seq,x,y,status,nearest_dist_m
-2281005,23,770149.6348831324,6270749.602764755,present,0.03755407381928955
-2281005,24,770150.4958584142,6270749.069037996,present,0.019483275916936417
-2281005,25,770151.356833696,6270748.535311238,present,0.0653879446999621
-2281005,26,770152.2178089777,6270748.00158448,present,0.08532347997793271
-2281005,27,770153.0787842595,6270747.467857721,present,0.04195808680623007
-2281005,28,770153.9397595413,6270746.934130963,present,0.05509108960689423
-2281005,29,770154.8007348231,6270746.400404205,present,0.060408674195294096
-2281005,30,770155.6617101049,6270745.866677446,present,0.09223227051539858
-2281005,31,770156.5226853867,6270745.332950688,present,0.06710306696182694
-2281005,32,770157.3836606685,6270744.79922393,present,0.0664679172485669
-2281005,33,770158.2446359503,6270744.26549717,present,0.006462778491475934
-2281005,34,770159.1056112321,6270743.731770412,present,0.04899696421371854
-2281005,35,770159.9665865138,6270743.198043654,present,0.0787025973285658
-2281005,36,770160.8275617956,6270742.664316895,present,0.07685645934340567
-2281005,37,770161.6885370774,6270742.130590137,present,0.03043872181552804
-2281005,38,770162.5495123592,6270741.596863379,present,0.06078223342021508
-2281005,39,770163.410487641,6270741.06313662,present,0.11922450410329431
-2281005,40,770164.2714629228,6270740.529409862,present,0.10197144744809714
-2281005,41,770165.1324382046,6270739.995683104,present,0.056194205689031704
-2281005,42,770165.9934134864,6270739.4619563455,present,0.046234933883790276
-2281005,43,770166.8543887681,6270738.928229587,present,0.06404660997056696
-2281005,44,770167.7153640499,6270738.394502829,present,0.08264728788517223
-2281005,45,770168.5763393317,6270737.86077607,present,0.0884536019318903
-2281005,46,770169.4373146135,6270737.327049311,present,0.03776446783846773
-2281005,47,770170.2982898953,6270736.793322553,present,0.013480165078487882
-2281005,48,770171.1592651771,6270736.259595795,present,0.09782208623993788
-2281005,49,770172.0202404589,6270735.725869036,present,0.07164779280603586
-2281005,50,770172.8812157407,6270735.192142278,present,0.10214951297929144
-2281005,51,770173.7421910225,6270734.65841552,present,0.011789858492563596
-2281005,52,770174.6031663042,6270734.124688761,present,0.049083141355541336
-2281005,53,770175.464141586,6270733.590962003,present,0.04609005905831202
-2281005,54,770176.3251168678,6270733.057235245,present,0.1010222223936619
-2281005,55,770177.1860921496,6270732.523508486,present,0.1434090528604382
-2281005,56,770178.0470674314,6270731.989781728,present,0.07643025157338039
-2281005,57,770178.9080427132,6270731.456054969,present,0.10672690938353065
-2281005,58,770179.769017995,6270730.92232821,present,0.09581595949149968
-2281005,59,770180.6299932768,6270730.388601452,present,0.015158907727061684
-2281005,60,770181.4909685585,6270729.854874694,present,0.03151946658182479
-2281005,61,770182.3519438403,6270729.321147935,present,0.13754511964432997
-2281005,62,770183.2129191221,6270728.787421177,present,0.1033891606825347
-2281005,63,770184.0738944039,6270728.253694419,present,0.07640489586976515
-2281005,64,770184.9348696857,6270727.7199676605,present,0.02486970666947942
-2281005,65,770185.7958449675,6270727.186240902,present,0.06773641600254163
-2281005,66,770186.6568202493,6270726.652514144,present,0.22121434438951368
-2281005,67,770187.5177955311,6270726.1187873855,present,0.21346361328320598
-2281005,68,770188.3787708128,6270725.585060627,present,0.01742841470965405
-2281005,69,770189.2397460946,6270725.051333869,present,0.11522797771121342
-2281005,70,770190.1007213764,6270724.51760711,ambiguous,0.8177635456709959
-2281005,71,770190.9616966582,6270723.983880351,present,0.17394876439454718
-2281005,72,770191.82267194,6270723.450153593,present,0.09384184871475604
-2281005,73,770192.6836472218,6270722.916426835,ambiguous,0.5008766100618455
-2281005,74,770193.5446225036,6270722.382700076,present,0.4360593706898094
-2281005,75,770194.4055977854,6270721.848973318,present,0.20674393959611514
-2281005,76,770195.2665730672,6270721.31524656,present,0.07532790472197974
-2281005,77,770196.1275483489,6270720.781519801,present,0.052069832496634424
-2281004,0,770128.8155749472,6270759.366124465,present,0.046460158106738
-2281004,1,770129.6791124486,6270758.836226452,present,0.0546298410736754
-2281004,2,770130.5426499499,6270758.30632844,present,0.046901952677771475
-2281004,3,770131.4061874513,6270757.776430428,present,0.05519470583223086
-2281004,4,770132.2697249528,6270757.246532416,present,0.11035269966302286
-2281004,5,770133.1332624541,6270756.716634404,present,0.05592881406338509
-2281004,6,770133.9967999555,6270756.186736392,present,0.09551473292157975
-2281004,7,770134.8603374569,6270755.656838379,present,0.08691260048621909
-2281004,8,770135.7238749583,6270755.126940367,present,0.040306422306891104
-2281004,9,770136.5874124597,6270754.597042355,present,0.04286781209994215
-2281004,10,770137.4509499611,6270754.067144343,present,0.10460492438312795
-2281004,11,770138.3144874625,6270753.537246331,present,0.006162042203007076
-2281004,12,770139.1780249638,6270753.007348319,present,0.04669363464797303
-2281004,13,770140.0415624653,6270752.477450306,present,0.04900716097297323
-2281004,14,770140.9050999667,6270751.947552294,present,0.06939611990054288
-2281004,15,770141.7686374681,6270751.4176542815,present,0.0922137605197685
-2281004,16,770142.6321749694,6270750.887756269,present,0.025357709615765733
-2281004,17,770143.4957124708,6270750.357858257,present,0.09794883563990613
-2281004,18,770144.3592499723,6270749.827960244,present,0.045014565851478255
-2281004,19,770145.2227874736,6270749.298062232,present,0.007468298326048172
-2281004,20,770146.086324975,6270748.76816422,present,0.008953228726711702
-2281004,21,770146.9498624764,6270748.238266208,present,0.06897494933682964
-2281004,22,770147.8133999779,6270747.708368196,present,0.08790357863386489
-2281004,23,770148.6769374792,6270747.178470184,present,0.06916024712177223
-2281004,24,770149.5404749806,6270746.648572171,present,0.048574493808676074
-2281004,25,770150.404012482,6270746.118674159,present,0.0970941340960874
-2281004,26,770151.2675499833,6270745.588776147,present,0.08426931549978268
-2281004,27,770152.1310874848,6270745.058878135,present,0.045216870575297975
-2281004,28,770152.9946249862,6270744.528980123,present,0.004736100429774848
-2281004,29,770153.8581624876,6270743.999082111,present,0.0654509089496071
-2281004,30,770154.7216999889,6270743.469184098,present,0.05281924460740211
-2281004,31,770155.5852374904,6270742.939286086,present,0.03279644037878472
-2281004,32,770156.4487749918,6270742.409388074,present,0.02240205290988392
-2281004,33,770157.3123124931,6270741.879490062,present,0.04290694303245129
-2281004,34,770158.1758499945,6270741.34959205,present,0.059736378511449056
-2281004,35,770159.039387496,6270740.819694038,present,0.07006155986017393
-2281004,36,770159.9029249974,6270740.289796025,present,0.047564260825513086
-2281004,37,770160.7664624987,6270739.7598980125,present,0.09849337307080809
-2281004,38,770161.6300000001,6270739.23,present,0.08062257752919204
-2281004,39,770162.4935375015,6270738.700101988,present,0.06140875928336565
-2281004,40,770163.3570750029,6270738.170203976,present,0.042925481801592315
-2281004,41,770164.2206125043,6270737.640305963,present,0.09440744156449365
-2281004,42,770165.0841500057,6270737.110407951,present,0.037330249767930666
-2281004,43,770165.9476875071,6270736.580509939,present,0.05231497822828865
-2281004,44,770166.8112250085,6270736.050611927,present,0.13504343689092613
-2281004,45,770167.6747625099,6270735.520713915,present,0.024287543484932093
-2281004,46,770168.5383000113,6270734.990815903,present,0.11233296358870432
-2281004,47,770169.4018375126,6270734.46091789,present,0.029590715003870664
-2281004,48,770170.265375014,6270733.931019878,present,0.07053238347977651
-2281004,49,770171.1289125155,6270733.401121866,present,0.12448343471203205
-2281004,50,770171.9924500169,6270732.871223854,present,0.06521156534041957
-2281004,51,770172.8559875182,6270732.341325842,present,0.04552240967172472
-2281004,52,770173.7195250196,6270731.81142783,present,0.07503910274266794
-2281004,53,770174.5830625211,6270731.281529817,present,0.09308375518899328
-2281004,54,770175.4466000224,6270730.751631805,present,0.08176429786595509
-2281004,55,770176.3101375238,6270730.221733793,present,0.049892610364624126
-2281004,56,770177.1736750252,6270729.691835781,present,0.0437135896209557
-2281004,57,770178.0372125267,6270729.161937769,present,0.06235629689220656
-2281004,58,770178.900750028,6270728.6320397565,ambiguous,0.5199123458649947
-2281004,59,770179.7642875294,6270728.1021417435,present,0.14538847433366575
-2281004,60,770180.6278250308,6270727.5722437315,present,0.09239728556246787
-2281004,61,770181.4913625321,6270727.042345719,present,0.05593481850057598
-2281004,62,770182.3549000336,6270726.512447707,present,0.06160466814340599
-2281004,63,770183.218437535,6270725.982549695,present,0.11893224112361783
-2281004,64,770184.0819750364,6270725.452651682,present,0.07005024981484612
-2281004,65,770184.9455125377,6270724.92275367,ambiguous,0.7506576790045223
-2281004,66,770185.8090500392,6270724.392855658,present,0.38039449669157915
-2281004,67,770186.6725875406,6270723.862957646,present,0.14231066607948198
-2281004,68,770187.5361250419,6270723.333059634,present,0.12967250030650587
-2281004,69,770188.3996625433,6270722.803161622,present,0.006846698821284738
-2281004,70,770189.2632000447,6270722.273263609,present,0.028695539772108536
-2281004,71,770190.1267375462,6270721.743365597,present,0.06697416023939715
-2281004,72,770190.9902750475,6270721.213467585,present,0.023469196279502853
-2281004,73,770191.8538125489,6270720.683569573,present,0.2767542481380157
-2281004,74,770192.7173500503,6270720.153671561,present,0.25272919537102667
-2281004,75,770193.5808875517,6270719.623773549,present,0.031117206068920475
-2281004,76,770194.4444250531,6270719.093875536,present,0.08399218197196529
-2281003,0,770127.3155749472,6270756.966124465,present,0.054163209697297585
-2281003,1,770128.1791124486,6270756.436226452,present,0.02546013181893124
-2281003,2,770129.0426499499,6270755.90632844,present,0.04032817848913124
-2281003,3,770129.9061874513,6270755.376430428,present,0.06788319421506872
-2281003,4,770130.7697249528,6270754.846532416,present,0.10545586898457662
-2281003,5,770131.6332624541,6270754.316634404,present,0.026833468962137792
-2281003,6,770132.4967999555,6270753.7867363915,present,0.04523252152402065
-2281003,7,770133.3603374569,6270753.2568383785,present,0.15211118199350723
-2281003,8,770134.2238749583,6270752.726940366,present,0.12490020492448861
-2281003,9,770135.0874124597,6270752.197042354,present,0.030320678100851838
-2281003,10,770135.9509499611,6270751.667144342,present,0.10687932907465092
-2281003,11,770136.8144874625,6270751.13724633,present,0.10554846408500841
-2281003,12,770137.6780249638,6270750.607348318,present,0.10661220289857556
-2281003,13,770138.5415624653,6270750.077450305,present,0.03629300342110438
-2281003,14,770139.4050999667,6270749.547552293,present,0.09102425889367112
-2281003,15,770140.2686374681,6270749.017654281,present,0.062360605885965
-2281003,16,770141.1321749694,6270748.487756269,present,0.0378915197804056
-2281003,17,770141.9957124708,6270747.957858257,present,0.05959623603116334
-2281003,18,770142.8592499723,6270747.427960244,present,0.06462442824805091
-2281003,19,770143.7227874736,6270746.898062232,present,0.028974288478024655
-2281003,20,770144.586324975,6270746.36816422,present,0.0829729894986043
-2281003,21,770145.4498624764,6270745.838266208,present,0.04409847088914645
-2281003,22,770146.3133999779,6270745.308368196,present,0.0218973698456906
-2281003,23,770147.1769374792,6270744.778470184,present,0.07515580102665283
-2281003,24,770148.0404749806,6270744.248572171,present,0.055009526342378295
-2281003,25,770148.904012482,6270743.718674159,present,0.03191483988122669
-2281003,26,770149.7675499833,6270743.188776147,present,0.08726787767529119
-2281003,27,770150.6310874848,6270742.658878135,present,0.13563945358230461
-2281003,28,770151.4946249862,6270742.1289801225,present,0.046511732806920815
-2281003,29,770152.3581624876,6270741.59908211,present,0.08233992443303392
-2281003,30,770153.2216999889,6270741.069184097,present,0.06594324165317438
-2281003,31,770154.0852374904,6270740.539286085,present,0.04790150065223715
-2281003,32,770154.9487749918,6270740.009388073,present,0.05694434695938276
-2281003,33,770155.8123124931,6270739.479490061,present,0.06220622453233355
-2281003,34,770156.6758499945,6270738.949592049,present,0.040021903830355456
-2281003,35,770157.539387496,6270738.419694037,present,0.031142590508014097
-2281003,36,770158.4029249974,6270737.889796024,present,0.104255236032037
-2281003,37,770159.2664624987,6270737.359898012,present,0.0464992841921671
-2281003,38,770160.1300000001,6270736.83,present,0.09999999962747097
-2281003,39,770160.9935375015,6270736.300101988,present,0.11132592479183867
-2281003,40,770161.8570750029,6270735.770203976,present,0.10239532181935203
-2281003,41,770162.7206125043,6270735.240305963,present,0.06708579176357278
-2281003,42,770163.5841500057,6270734.710407951,present,0.06731795952463761
-2281003,43,770164.4476875071,6270734.180509939,present,0.07836493814680077
-2281003,44,770165.3112250085,6270733.650611927,present,0.06043959006739178
-2281003,45,770166.1747625099,6270733.120713915,present,0.051449488719007105
-2281003,46,770167.0383000113,6270732.590815903,present,0.03171048686676921
-2281003,47,770167.9018375126,6270732.06091789,present,0.12305777876621359
-2281003,48,770168.765375014,6270731.531019878,present,0.07516789847226643
-2281003,49,770169.6289125155,6270731.001121866,present,0.3124139121166154
-2281003,50,770170.4924500169,6270730.4712238535,present,0.06368957630390884
-2281003,51,770171.3559875182,6270729.9413258415,present,0.21028612816343764
-2281003,52,770172.2195250196,6270729.411427829,present,0.15631814591982787
-2281003,53,770173.0830625211,6270728.881529816,present,0.05695802706939524
-2281003,54,770173.9466000224,6270728.351631804,present,0.16340812546965286
-2281003,55,770174.8101375238,6270727.821733792,present,0.03208503349330282
-2281003,56,770175.6736750252,6270727.29183578,present,0.13925082480650675
-2281003,57,770176.5372125267,6270726.761937768,present,0.11424960777893083
-2281003,58,770177.400750028,6270726.232039756,present,0.11539488291272623
-2281003,59,770178.2642875294,6270725.702141743,present,0.050371564217672866
-2281003,60,770179.1278250308,6270725.172243731,present,0.2072815782244749
-2281003,61,770179.9913625321,6270724.642345719,present,0.28236502865514546
-2281003,62,770180.8549000336,6270724.112447707,present,0.10857949474170545
-2281003,63,770181.718437535,6270723.582549695,ambiguous,0.8615759567668229
-2281003,64,770182.5819750364,6270723.052651682,missing,1.7743163899444783
-2281003,65,770183.4455125377,6270722.52275367,ambiguous,0.8738021521750311
-2281003,66,770184.3090500392,6270721.992855658,present,0.31313342929664295
-2281003,67,770185.1725875406,6270721.462957646,ambiguous,0.7732949280765852
-2281003,68,770186.0361250419,6270720.933059634,present,0.10823512340968428
-2281003,69,770186.8996625433,6270720.403161622,ambiguous,0.8765624644600949
-2281003,70,770187.7632000447,6270719.873263609,present,0.13675790254891532
-2281003,71,770188.6267375462,6270719.343365597,present,0.18401584276785124
-2281003,72,770189.4902750475,6270718.813467585,present,0.45883567339293446
-2281003,73,770190.3538125489,6270718.2835695725,present,0.33273908308813716
-2281003,74,770191.2173500503,6270717.75367156,ambiguous,0.8530270397951746
-2281003,75,770192.0808875517,6270717.223773548,present,0.10038881036293645
-2281003,76,770192.9444250531,6270716.693875535,present,0.11563990721182557
-2281002,0,770126.1155749471,6270754.866124465,present,0.0641064604893748
-2281002,1,770126.9791124485,6270754.336226452,present,0.05462735318357141
-2281002,2,770127.8426499498,6270753.80632844,present,0.0515688337185364
-2281002,3,770128.7061874513,6270753.276430428,present,0.03643379936667761
-2281002,4,770129.5697249527,6270752.746532416,present,0.1281465169463998
-2281002,5,770130.433262454,6270752.216634404,present,0.0314896769065274
-2281002,6,770131.2967999554,6270751.686736392,present,0.13825131483341666
-2281002,7,770132.1603374569,6270751.156838379,present,0.04175741556360864
-2281002,8,770133.0238749583,6270750.626940367,present,0.036254379017854985
-2281002,9,770133.8874124596,6270750.097042355,present,0.08476535025734888
-2281002,10,770134.750949961,6270749.567144343,present,0.09670258318835435
-2281002,11,770135.6144874624,6270749.037246331,present,0.0536945556940844
-2281002,12,770136.4780249638,6270748.507348319,present,0.014049885368144303
-2281002,13,770137.3415624652,6270747.977450306,present,0.058414100001136865
-2281002,14,770138.2050999666,6270747.447552294,present,0.05126584700202268
-2281002,15,770139.068637468,6270746.9176542815,present,0.11766217101562017
-2281002,16,770139.9321749693,6270746.387756269,present,0.028885845077371096
-2281002,17,770140.7957124708,6270745.857858257,present,0.05813684281624806
-2281002,18,770141.6592499722,6270745.327960244,present,0.0933879989964503
-2281002,19,770142.5227874735,6270744.798062232,present,0.028974289409010024
-2281002,20,770143.3863249749,6270744.26816422,present,0.08849351444729142
-2281002,21,770144.2498624764,6270743.738266208,present,0.06547828665430908
-2281002,22,770145.1133999778,6270743.208368196,present,0.09858936170450491
-2281002,23,770145.9769374791,6270742.678470184,present,0.023113204142744752
-2281002,24,770146.8404749805,6270742.148572171,present,0.15244871009527697
-2281002,25,770147.704012482,6270741.618674159,present,0.10242188754713973
-2281002,26,770148.5675499833,6270741.088776147,present,0.03477719837689166
-2281002,27,770149.4310874847,6270740.558878135,present,0.05991299599910764
-2281002,28,770150.2946249861,6270740.028980123,present,0.11715634351715358
-2281002,29,770151.1581624876,6270739.499082111,present,0.0882249858319789
-2281002,30,770152.0216999889,6270738.969184098,present,0.17295718538595067
-2281002,31,770152.8852374903,6270738.439286086,present,0.011724737132027692
-2281002,32,770153.7487749917,6270737.909388074,present,0.03297899515785738
-2281002,33,770154.612312493,6270737.379490062,present,0.07624411928309702
-2281002,34,770155.4758499945,6270736.84959205,present,0.1981457925180231
-2281002,35,770156.3393874959,6270736.319694038,present,0.0924635273365637
-2281002,36,770157.2029249973,6270735.789796025,present,0.044121157084533846
-2281002,37,770158.0664624986,6270735.2598980125,present,0.030588478430590742
-2281002,38,770158.93,6270734.73,present,0.0854400374918714
-2281002,39,770159.7935375015,6270734.200101988,present,0.016770050048173623
-2281002,40,770160.6570750028,6270733.670203976,present,0.040821751384819555
-2281002,41,770161.5206125042,6270733.140305963,present,0.031726589346199235
-2281002,42,770162.3841500056,6270732.610407951,present,0.15451641527489757
-2281002,43,770163.2476875071,6270732.080509939,present,0.07480285186301218
-2281002,44,770164.1112250084,6270731.550611927,present,0.009467658066432644
-2281002,45,770164.9747625098,6270731.020713915,present,0.04674425401746842
-2281002,46,770165.8383000112,6270730.490815903,present,0.04308829046704103
-2281002,47,770166.7018375125,6270729.96091789,present,0.046775373450124724
-2281002,48,770167.565375014,6270729.431019878,present,0.10594966395075657
-2281002,49,770168.4289125154,6270728.901121866,present,0.03758410465255895
-2281002,50,770169.2924500168,6270728.371223854,present,0.08513787213487728
-2281002,51,770170.1559875181,6270727.841325842,present,0.20846374528621697
-2281002,52,770171.0195250196,6270727.31142783,present,0.032839525976162694
-2281002,53,770171.883062521,6270726.781529817,present,0.06068840052714431
-2281002,54,770172.7466000223,6270726.251631805,present,0.10179588617477202
-2281002,55,770173.6101375237,6270725.721733793,present,0.02398180819510036
-2281002,56,770174.4736750252,6270725.191835781,present,0.04942910893230268
-2281002,57,770175.3372125266,6270724.661937769,present,0.03816416491114436
-2281002,58,770176.2007500279,6270724.1320397565,present,0.12829413797570163
-2281002,59,770177.0642875293,6270723.6021417435,present,0.05366839691476363
-2281002,60,770177.9278250308,6270723.0722437315,present,0.022288193927478064
-2281002,61,770178.7913625321,6270722.542345719,present,0.0786029704300325
-2281002,62,770179.6549000335,6270722.012447707,present,0.1257177276502429
-2281002,63,770180.5184375349,6270721.482549695,present,0.1469417743599078
-2281002,64,770181.3819750363,6270720.952651682,present,0.0799303388259191
-2281002,65,770182.2455125377,6270720.42275367,present,0.07006795396688233
-2281002,66,770183.1090500391,6270719.892855658,present,0.17219451462188395
-2281002,67,770183.9725875405,6270719.362957646,present,0.0601670784029479
-2281002,68,770184.8361250418,6270718.833059634,present,0.06885513499064501
-2281002,69,770185.6996625433,6270718.303161622,present,0.11473109334817598
-2281002,70,770186.5632000447,6270717.773263609,present,0.12591620691382124
-2281002,71,770187.4267375461,6270717.243365597,present,0.2050018993371506
-2281002,72,770188.2902750474,6270716.713467585,present,0.14441848088886322
-2281002,73,770189.1538125488,6270716.183569573,present,0.03986489155194682
-2281002,74,770190.0173500503,6270715.653671561,present,0.034464434401939685
-2281002,75,770190.8808875516,6270715.123773549,present,0.1456220547592458
-2281002,76,770191.744425053,6270714.593875536,present,0.0567858058638437
-2281001,0,770124.9155749473,6270752.766124464,present,0.08466793323802592
-2281001,1,770125.7791124487,6270752.236226452,present,0.021795836660160384
-2281001,2,770126.64264995,6270751.7063284395,present,0.040328179130043225
-2281001,3,770127.5061874514,6270751.1764304275,present,0.05596188643026044
-2281001,4,770128.3697249528,6270750.646532415,present,0.019465285950145735
-2281001,5,770129.2332624542,6270750.116634403,present,0.035904815211662194
-2281001,6,770130.0967999556,6270749.58673639,present,0.12837149880272555
-2281001,7,770130.960337457,6270749.056838378,present,0.08039964457562078
-2281001,8,770131.8238749583,6270748.526940366,present,0.06532305699325261
-2281001,9,770132.6874124598,6270747.997042354,present,0.09827847703521991
-2281001,10,770133.5509499612,6270747.467144342,present,0.08933616871957141
-2281001,11,770134.4144874625,6270746.937246329,present,0.03459722205804778
-2281001,12,770135.2780249639,6270746.407348317,present,0.0773735285055939
-2281001,13,770136.1415624653,6270745.877450305,present,0.08723332519293278
-2281001,14,770137.0050999667,6270745.347552293,present,0.04446505551588545
-2281001,15,770137.8686374681,6270744.817654281,present,0.07351383947949207
-2281001,16,770138.7321749695,6270744.287756269,present,0.03225310830919096
-2281001,17,770139.5957124708,6270743.757858256,present,0.05037156340544614
-2281001,18,770140.4592499722,6270743.227960244,present,0.059696709489624834
-2281001,19,770141.3227874737,6270742.698062232,present,0.04442159622084633
-2281001,20,770142.186324975,6270742.16816422,present,0.13606865996248255
-2281001,21,770143.0498624764,6270741.638266208,present,0.04870906488280185
-2281001,22,770143.9133999778,6270741.108368195,present,0.1174050447624475
-2281001,23,770144.7769374792,6270740.578470183,present,0.06571171274616981
-2281001,24,770145.6404749806,6270740.048572171,present,0.12989794722462142
-2281001,25,770146.504012482,6270739.5186741585,present,0.07275121519237976
-2281001,26,770147.3675499833,6270738.988776146,present,0.06168762007858288
-2281001,27,770148.2310874847,6270738.458878134,present,0.08960541975109698
-2281001,28,770149.0946249862,6270737.928980121,present,0.0500072713279327
-2281001,29,770149.9581624875,6270737.399082109,present,0.07630513009116857
-2281001,30,770150.8216999889,6270736.869184097,present,0.08636740237560273
-2281001,31,770151.6852374903,6270736.339286085,present,0.02524758584655321
-2281001,32,770152.5487749917,6270735.809388073,present,0.0513477493802522
-2281001,33,770153.4123124931,6270735.27949006,present,0.06220622305044933
-2281001,34,770154.2758499945,6270734.749592048,present,0.06700883952927
-2281001,35,770155.1393874958,6270734.219694036,present,0.11604212798682251
-2281001,36,770156.0029249972,6270733.689796024,present,0.06403998750218061
-2281001,37,770156.8664624987,6270733.159898012,present,0.1311393959447303
-2281001,38,770157.73,6270732.629999999,present,0.04000000003725292
-2281001,39,770158.5935375014,6270732.100101987,present,0.0952240258237455
-2281001,40,770159.4570750028,6270731.570203975,present,0.08295826999095256
-2281001,41,770160.3206125043,6270731.040305963,present,0.07563652407540089
-2281001,42,770161.1841500056,6270730.510407951,present,0.054570242526302326
-2281001,43,770162.047687507,6270729.980509939,present,0.10676470659684119
-2281001,44,770162.9112250084,6270729.450611926,present,0.06422148453251385
-2281001,45,770163.7747625097,6270728.920713914,present,0.08248784198748184
-2281001,46,770164.6383000112,6270728.390815902,present,0.058305720156030506
-2281001,47,770165.5018375126,6270727.8609178895,present,0.07138608581859311
-2281001,48,770166.3653750139,6270727.331019877,present,0.07541693681126534
-2281001,49,770167.2289125153,6270726.8011218645,present,0.08187606031732499
-2281001,50,770168.0924500168,6270726.271223852,present,0.05592750966533782
-2281001,51,770168.9559875181,6270725.74132584,present,0.03888175221652321
-2281001,52,770169.8195250195,6270725.211427828,present,0.015502273089997935
-2281001,53,770170.6830625209,6270724.681529816,present,0.14331213916249147
-2281001,54,770171.5466000222,6270724.151631804,present,0.07427920882922193
-2281001,55,770172.4101375237,6270723.621733791,present,0.03331370436660427
-2281001,56,770173.2736750251,6270723.091835779,present,0.03679307212162742
-2281001,57,770174.1372125264,6270722.561937767,present,0.0480836097242052
-2281001,58,770175.0007500278,6270722.032039755,present,0.012203584964791347
-2281001,59,770175.8642875293,6270721.502141743,present,0.033932107424164464
-2281001,60,770176.7278250306,6270720.97224373,present,0.0647457613995222
-2281001,61,770177.591362532,6270720.442345718,present,0.09630392378212357
-2281001,62,770178.4549000334,6270719.912447706,present,0.054952889402553565
-2281001,63,770179.3184375347,6270719.382549694,present,0.07922740907274704
-2281001,64,770180.1819750362,6270718.852651682,present,0.07331661619462224
-2281001,65,770181.0455125376,6270718.32275367,present,0.1062805330304941
-2281001,66,770181.9090500389,6270717.792855657,present,0.03100454702386507
-2281001,67,770182.7725875403,6270717.262957645,present,0.10817657074032445
-2281001,68,770183.6361250418,6270716.733059633,present,0.3876717629456837
-2281001,69,770184.4996625431,6270716.203161621,present,0.08394464658360226
-2281001,70,770185.3632000445,6270715.6732636085,present,0.06274755604506446
-2281001,71,770186.2267375459,6270715.1433655955,present,0.08016610822257265
-2281001,72,770187.0902750472,6270714.613467583,present,0.07565378037342768
-2281001,73,770187.9538125487,6270714.083569571,present,0.05886693745906002
-2281001,74,770188.8173500501,6270713.553671559,present,0.1562148380842761
-2281001,75,770189.6808875514,6270713.023773547,present,0.0162507082017651
-2281001,76,770190.5444250528,6270712.493875535,present,0.036552113647572826
-2281000,0,770123.8567907171,6270750.879128641,present,0.050549739002388086
-2281000,1,770124.720076298,6270750.348485212,present,0.06970259250400823
-2281000,2,770125.5833618789,6270749.817841781,present,0.03550827005970152
-2281000,3,770126.4466474598,6270749.287198351,present,0.026794334250743266
-2281000,4,770127.3099330406,6270748.75655492,present,0.05704123610069387
-2281000,5,770128.1732186215,6270748.22591149,present,0.05850308597615006
-2281000,6,770129.0365042024,6270747.695268059,present,0.09361546578744367
-2281000,7,770129.8997897833,6270747.164624629,present,0.06758015144645993
-2281000,8,770130.7630753642,6270746.633981198,present,0.09606803981649144
-2281000,9,770131.626360945,6270746.1033377675,present,0.05849615039428796
-2281000,10,770132.4896465259,6270745.572694337,present,0.09040240076692538
-2281000,11,770133.3529321068,6270745.042050906,present,0.14728256274799456
-2281000,12,770134.2162176877,6270744.511407476,present,0.04425807338361473
-2281000,13,770135.0795032686,6270743.980764045,present,0.014358857661397552
-2281000,14,770135.9427888495,6270743.450120616,present,0.0645437322569796
-2281000,15,770136.8060744302,6270742.919477185,present,0.06392770764246293
-2281000,16,770137.6693600111,6270742.388833755,present,0.037381064464105815
-2281000,17,770138.532645592,6270741.858190324,present,0.08900971925064483
-2281000,18,770139.3959311729,6270741.327546894,present,0.11540418950036214
-2281000,19,770140.2592167538,6270740.796903463,present,0.026914862519740297
-2281000,20,770141.1225023346,6270740.266260033,present,0.11639253714036275
-2281000,21,770141.9857879155,6270739.735616602,present,0.12792871315482873
-2281000,22,770142.8490734964,6270739.204973171,present,0.02152179260354864
-2281000,23,770143.7123590773,6270738.674329741,present,0.11169276770594516
-2281000,24,770144.5756446582,6270738.14368631,present,0.14207070622002022
-2281000,25,770145.4389302391,6270737.61304288,present,0.16399663459817887
-2281000,26,770146.30221582,6270737.08239945,present,0.09119315212251942
-2281000,27,770147.1655014008,6270736.55175602,present,0.03221825343010893
-2281000,28,770148.0287869817,6270736.021112589,present,0.0717367003223107
-2281000,29,770148.8920725626,6270735.490469159,present,0.09007046131512286
-2281000,30,770149.7553581435,6270734.959825728,present,0.036698000502897565
-2281000,31,770150.6186437244,6270734.429182298,present,0.04986529613921451
-2281000,32,770151.4819293052,6270733.898538867,present,0.024743726535003792
-2281000,33,770152.3452148861,6270733.3678954365,present,0.028302874393169124
-2281000,34,770153.208500467,6270732.837252006,present,0.08018791912467656
-2281000,35,770154.0717860479,6270732.306608575,present,0.08781165279452419
-2281000,36,770154.9350716288,6270731.775965145,present,0.10636395487353238
-2281000,37,770155.7983572097,6270731.245321714,present,0.02874052357474164
-2281000,38,770156.6616427904,6270730.714678285,present,0.06220579760230833
-2281000,39,770157.5249283713,6270730.184034854,present,0.051079603723371614
-2281000,40,770158.3882139522,6270729.653391424,present,0.044963613506461816
-2281000,41,770159.2514995331,6270729.122747993,present,0.09276011413601726
-2281000,42,770160.114785114,6270728.592104563,present,0.08530945620705944
-2281000,43,770160.9780706948,6270728.061461132,present,0.11936161381470789
-2281000,44,770161.8413562757,6270727.5308177015,present,0.06697581999363286
-2281000,45,770162.7046418566,6270727.000174271,present,0.07604186718653513
-2281000,46,770163.5679274375,6270726.46953084,present,0.11809765072801634
